0.400239,0.226555,0.013937,0.155976,0.145784,0.857273,0.135260,0.265034,0.869018,0.977024,0.323152,0.826367,0.385666,0.191260,0.313761,0.796581,0.807307,0.129107,0.724867,0.993118,0.062059,0.469091,0.480661,0.124434,0.419099,0.791215,0.018856,0.008805,0.324274,0.983173,0.044231,0.436183
0.892147,0.993132,0.827077,0.713548,0.194597,0.955988,0.845548,0.247994,0.568467,0.879769,0.583009,0.084112,0.124714,0.486675,0.220196,0.254960,0.619726,0.142395,0.024191,0.523613,0.663551,0.369037,0.335191,0.133346,0.493941,0.863359,0.032568,0.735454,0.648434,0.549381,0.003252,0.377519
0.903587,0.139864,0.472576,0.877296,0.166678,0.287607,0.019275,0.866838,0.989325,0.320671,0.805250,0.783513,0.690106,0.528880,0.979351,0.064339,0.294512,0.465987,0.389914,0.847376,0.536726,0.840603,0.145322,0.806258,0.583160,0.365633,0.751951,0.201680,0.765888,0.977242,0.130672,0.916439
0.433571,0.700978,0.210296,0.698714,0.985912,0.360683,0.807591,0.110053,0.259981,0.555450,0.037866,0.393409,0.246719,0.814740,0.448511,0.796365,0.398658,0.765633,0.528609,0.053752,0.922667,0.678407,0.249705,0.166235,0.376358,0.425484,0.479407,0.887722,0.953128,0.507624,0.475381,0.499379
0.350103,0.156991,0.112804,0.662033,0.173735,0.545325,0.672307,0.195168,0.404042,0.576960,0.612613,0.172541,0.589464,0.907944,0.053097,0.219333,0.819677,0.042133,0.045726,0.128002,0.017660,0.757248,0.764607,0.023301,0.222410,0.390128,0.764370,0.633923,0.989306,0.640684,0.839338,0.888474
0.804485,0.999613,0.998702,0.012256,0.079688,0.432317,0.262610,0.178104,0.031579,0.507332,0.023104,0.625397,0.658106,0.412037,0.846732,0.226635,0.414965,0.676511,0.294089,0.587908,0.451947,0.201102,0.916488,0.415361,0.252865,0.522563,0.804316,0.322171,0.997075,0.270948,0.574189,0.566533
0.345574,0.458576,0.339353,0.645128,0.792842,0.698474,0.816817,0.312860,0.565840,0.832676,0.420710,0.808836,0.054595,0.620993,0.418712,0.066771,0.435840,0.561531,0.417554,0.045268,0.415176,0.622359,0.504189,0.706799,0.073485,0.076287,0.117844,0.372783,0.371670,0.848050,0.445179,0.266055
0.756049,0.838207,0.485920,0.180571,0.500908,0.476196,0.966923,0.284494,0.197248,0.611259,0.119318,0.357969,0.255948,0.301484,0.649708,0.311241,0.053429,0.155352,0.199388,0.318833,0.556494,0.149728,0.035523,0.879411,0.907370,0.153598,0.283748,0.355452,0.238973,0.813439,0.621437,0.188285
0.779255,0.449968,0.299250,0.911394,0.059162,0.451253,0.047368,0.755907,0.763974,0.906846,0.236665,0.968211,0.867140,0.875742,0.184656,0.313318,0.195245,0.163618,0.661362,0.058110,0.169609,0.120688,0.149773,0.676790,0.133185,0.779605,0.335306,0.389347,0.686727,0.805462,0.830995,0.783519
0.305351,0.497985,0.834384,0.428897,0.719867,0.362600,0.665534,0.898865,0.363690,0.402744,0.320895,0.087829,0.285721,0.004481,0.337393,0.011102,0.565471,0.483118,0.506801,0.902079,0.370378,0.278259,0.563093,0.770539,0.005145,0.936275,0.077375,0.402634,0.481225,0.253065,0.061805,0.370887
0.090654,0.366759,0.765780,0.167513,0.595251,0.485721,0.707224,0.758309,0.296724,0.178049,0.277692,0.525712,0.803428,0.108962,0.943372,0.181367,0.400945,0.721146,0.369489,0.412614,0.982133,0.321743,0.483126,0.457309,0.133736,0.041814,0.165533,0.853033,0.035467,0.688388,0.635102,0.558917
0.241324,0.219294,0.185074,0.615489,0.823341,0.885541,0.759644,0.690662,0.860747,0.508911,0.114021,0.270495,0.301797,0.759045,0.148841,0.690206,0.840006,0.917011,0.829052,0.321249,0.403625,0.104717,0.228647,0.100888,0.683709,0.630390,0.713253,0.799557,0.602695,0.815010,0.730676,0.152958
0.975413,0.303194,0.396515,0.669851,0.673851,0.984181,0.793984,0.237744,0.583797,0.156338,0.792264,0.259226,0.572029,0.966718,0.396787,0.615440,0.427855,0.614881,0.045739,0.745632,0.040116,0.755383,0.107540,0.000181,0.415831,0.263895,0.793563,0.754208,0.631832,0.923420,0.235466,0.200941
0.337227,0.506765,0.653107,0.552640,0.474126,0.562243,0.157106,0.843195,0.783733,0.338431,0.419945,0.701595,0.476944,0.188299,0.156578,0.319788,0.916802,0.804861,0.169538,0.481550,0.312130,0.546131,0.460891,0.255739,0.739283,0.991617,0.216697,0.127101,0.274837,0.527996,0.288139,0.037041
